name,city,region,distance_km,bus_time,latitude,longitude,address,type,stars,website,coordinates_valid
N/A,N/A,Schleswig-Holstein,16.97,16m,53.5081163,10.2375951,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,16.97,16m,53.5078206,10.23756,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,16.98,16m,53.5076904,10.2375253,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,16.98,16m,53.5074782,10.2375173,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.01,17m,53.706229,9.9892149,N/A,unknown,N/A,N/A,Yes
Pension Haidhus,Reinbek,Schleswig-Holstein,17.02,17m,53.5523021,10.2499837,"Möllner Landstraße, 10-12, 21465, Reinbek",guest_house,N/A,https://www.haidhus.de/,Yes
N/A,N/A,Schleswig-Holstein,17.02,17m,53.7063639,9.9893993,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.02,17m,53.7063537,9.9894174,N/A,unknown,N/A,N/A,Yes
"Pension Haidhus, Neubau",N/A,Schleswig-Holstein,17.02,17m,53.5518299,10.2500054,N/A,guest_house,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.02,17m,53.7063494,9.9890033,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.03,17m,53.70646,9.9892293,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.03,17m,53.7064737,9.9892052,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.05,17m,53.706601,9.9898213,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.05,17m,53.7066041,9.9897893,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.05,17m,53.7066211,9.989475,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.06,17m,53.7067005,9.9896197,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.06,17m,53.7067462,9.9898843,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.07,17m,53.7067796,9.9896483,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.16,17m,53.6079517,10.2354524,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.16,17m,53.608066,10.2354076,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.17,17m,53.6080925,10.2355997,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.17,17m,53.6079773,10.2356378,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.17,17m,53.6080342,10.2356226,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.17,17m,53.6078497,10.2356878,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.18,17m,53.6081214,10.2357654,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.18,17m,53.6080573,10.2357905,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.19,17m,53.6079022,10.2360677,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.19,17m,53.6079354,10.2360546,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.2,17m,53.6080572,10.2360015,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.2,17m,53.608149,10.2359655,N/A,unknown,N/A,N/A,Yes
Hotel Kreuzer,N/A,Schleswig-Holstein,17.2,17m,53.5855252,9.7376576,N/A,hotel,3,https://www.hotel-kreuzer.de/,Yes
N/A,N/A,Schleswig-Holstein,17.21,17m,53.6081213,10.236174,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.21,17m,53.6080831,10.2361889,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.21,17m,53.6079639,10.2362608,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.21,17m,53.6078229,10.2363161,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.22,17m,53.6078521,10.2365273,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.22,17m,53.6081537,10.236409,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5061112,10.2416623,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5062281,10.2417256,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5061321,10.2416123,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5059247,10.2415918,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5060309,10.2416561,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5060725,10.2417051,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.29,17m,53.5061353,10.2416906,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.3,17m,53.506079,10.2418257,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.3,17m,53.5060409,10.2417809,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.3,17m,53.5060139,10.2416969,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.3,17m,53.5058803,10.2416983,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.31,17m,53.506095,10.2419819,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.31,17m,53.5060808,10.2419346,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.31,17m,53.5061043,10.2419597,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.31,17m,53.5060723,10.2419551,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.31,17m,53.5061219,10.2419805,N/A,unknown,N/A,N/A,Yes
Kleiner Rasthof,Reinbek,Schleswig-Holstein,17.31,17m,53.5308414,10.2516,"Dorfstraße, 36, 21465, Reinbek",guest_house,N/A,N/A,Yes
Höft,N/A,Niedersachsen,17.5,17m,53.5212291,9.7330737,N/A,guest_house,N/A,N/A,Yes
M & M Hotels Pension,N/A,Niedersachsen,17.51,17m,53.4612425,9.7775645,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.61,17m,53.6160919,10.2373842,N/A,unknown,N/A,N/A,Yes
Lindemann,Jork,Niedersachsen,17.61,17m,53.5200045,9.731855,"Groß Hove, 10, 21635, Jork",guest_house,N/A,http://www.obsthof-lindemann.de,Yes
N/A,N/A,Schleswig-Holstein,17.62,17m,53.6160917,10.2375525,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.62,17m,53.6162094,10.2373846,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.62,17m,53.6163179,10.2373461,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.62,17m,53.6162095,10.2373458,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.63,17m,53.616355,10.2374714,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.63,17m,53.6162094,10.2375528,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.63,17m,53.6163177,10.2374713,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.64,17m,53.6163179,10.2377236,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.64,17m,53.3950823,10.0117484,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.64,17m,53.3950448,10.0115543,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.65,17m,53.3950124,10.0115961,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.65,17m,53.6163547,10.2377237,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.65,17m,53.616209,10.2378988,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.65,17m,53.3950192,10.0114986,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.65,17m,53.3949316,10.0113076,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.66,17m,53.3949124,10.011873,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.66,17m,53.3949397,10.0119325,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,17.66,17m,53.6163177,10.2378992,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.66,17m,53.5191627,9.7314533,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.67,17m,53.3947662,10.0117937,N/A,unknown,N/A,N/A,Yes
Pension Fenster zum Rosenplatz,Reinbek,Schleswig-Holstein,17.67,17m,53.5122283,10.2506776,"Am Rosenplatz, 9, 21465, Reinbek",guest_house,N/A,https://www.fensterzumrosenplatz.de/,Yes
N/A,N/A,Niedersachsen,17.67,17m,53.3948435,10.011962,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.67,17m,53.5190225,9.7313816,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.69,17m,53.5191108,9.7308936,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.69,17m,53.3946586,10.0119327,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.69,17m,53.5192509,9.7309653,N/A,unknown,N/A,N/A,Yes
Sachsenwald Hotel Reinbek,Reinbek,Schleswig-Holstein,17.7,17m,53.5109238,10.2505457,"Hamburger Straße, 4-8, 21465, Reinbek",hotel,N/A,https://www.sachsenwaldhotel.de/,Yes
N/A,N/A,Niedersachsen,17.7,17m,53.39458,10.0117615,N/A,unknown,N/A,N/A,Yes
Nordic Hotel,Norderstedt,Schleswig-Holstein,17.88,17m,53.7140656,9.9993449,"Ulzburger Straße, 389, 22846, Norderstedt",hotel,3,N/A,Yes
N/A,N/A,Niedersachsen,17.98,17m,53.520586,9.7258879,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,17.99,17m,53.5204665,9.725787,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.0,17m,53.6376299,9.7596248,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,18.0,17m,53.5206513,9.7256692,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.01,18m,53.6372162,9.7590493,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,18.01,18m,53.5205317,9.7255683,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.01,18m,53.6377116,9.7594578,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.02,18m,53.6372978,9.7588822,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.05,18m,53.4894317,10.2434246,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.06,18m,53.4892555,10.2435053,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.06,18m,53.4894406,10.2435868,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.06,18m,53.4892526,10.2434521,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.07,18m,53.4891787,10.2435172,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.07,18m,53.4892794,10.2436116,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.08,18m,53.4891947,10.2438114,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.08,18m,53.4892895,10.2437968,N/A,unknown,N/A,N/A,Yes
Hotel Maack,N/A,Niedersachsen,18.24,18m,53.3912615,10.0351497,N/A,hotel,N/A,N/A,Yes
Zur Wulfsmühle,Tangstedt,Schleswig-Holstein,18.36,18m,53.6954432,9.8507975,"Mühlenstraße, 95, 25499, Tangstedt",hotel,N/A,N/A,Yes
Maximo,Pinneberg,Schleswig-Holstein,18.39,18m,53.6751849,9.8038752,"Haderslebener Straße, 5, 25421, Pinneberg",hotel,N/A,https://hotel-pinneberg.net/,Yes
Altes Landhaus,N/A,Schleswig-Holstein,18.53,18m,53.6575486,10.2114207,N/A,hotel,N/A,https://hotel-altes-landhaus.de/de/44199-Restaurant,Yes
Meyers Hotel,Seevetal,Niedersachsen,18.59,18m,53.3862363,9.9830699,"Hittfelder Twiete, 1, 21218, Seevetal",hotel,N/A,N/A,Yes
Waldhuuske,Rosengarten,Niedersachsen,18.67,18m,53.4064112,9.8556908,"Rosengartenstraße, 2, 21224, Rosengarten",guest_house,N/A,https://www.waldhuuske.de/,Yes
Hotel Krohwinkel,N/A,Niedersachsen,18.68,18m,53.3854006,9.9812226,N/A,hotel,N/A,https://www.krohwinkel.de/,Yes
N/A,N/A,Schleswig-Holstein,18.72,18m,53.7147843,9.9121866,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.72,18m,53.7148107,9.9120165,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.72,18m,53.7147961,9.9123777,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.72,18m,53.7148175,9.9121273,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.72,18m,53.7148208,9.9121801,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.73,18m,53.7148676,9.9121185,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.73,18m,53.7149267,9.9122671,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.73,18m,53.7148709,9.9121713,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.73,18m,53.714932,9.9123537,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.74,18m,53.7149101,9.911999,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.88,18m,53.6854777,10.172027,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.9,18m,53.7221763,10.0252635,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222292,10.0259386,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222084,10.0255949,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7221965,10.0256946,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222085,10.025993,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222264,10.0257263,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7221924,10.0256522,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7221936,10.0256646,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222197,10.0259636,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.91,18m,53.7222133,10.0257763,N/A,unknown,N/A,N/A,Yes
Hotel Zur Linde,N/A,Niedersachsen,18.92,18m,53.3833315,9.980861,N/A,hotel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7223029,10.0254907,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7222882,10.0262458,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.722228,10.0261795,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7223063,10.025541,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7223394,10.0252411,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7223352,10.0252107,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.92,18m,53.7223356,10.0255403,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7223629,10.0256388,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7223486,10.025723,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7224592,10.0252256,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7224574,10.0252035,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7224175,10.0259124,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7224004,10.02616,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.722383,10.0262155,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7223881,10.0259202,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7223681,10.0256085,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.93,18m,53.7223675,10.0258983,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.94,18m,53.7225026,10.0257434,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.94,18m,53.7224898,10.0261338,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.94,18m,53.7224822,10.0257499,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.94,18m,53.6864766,10.1713277,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.95,18m,53.7225452,10.0259836,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.95,18m,53.7226312,10.0253883,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.95,18m,53.7225246,10.0257696,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.95,18m,53.7226203,10.0253917,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.96,18m,53.7226833,10.0256953,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.96,18m,53.7226624,10.0252324,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.96,18m,53.7226661,10.0256799,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.96,18m,53.7226568,10.0251711,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.96,18m,53.7227315,10.0252063,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.97,18m,53.7227522,10.0254463,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.97,18m,53.7227808,10.02548,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.97,18m,53.7227946,10.0256461,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.97,18m,53.7227789,10.0256736,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,18.99,18m,53.6866988,10.172263,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.0,19m,53.6868618,10.1721564,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.03,19m,53.6860822,10.1745445,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.03,19m,53.6869279,10.1726773,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.03,19m,53.6869551,10.1725379,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.03,19m,53.6862099,10.1741472,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.03,19m,53.6869803,10.1726398,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.07,19m,53.687078,10.1733276,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.08,19m,53.6871089,10.1734632,N/A,unknown,N/A,N/A,Yes
Niemann's Gasthof,Reinbek,Schleswig-Holstein,19.09,19m,53.5296237,10.2785047,"5, 21465, Reinbek",hotel,N/A,https://www.niemanns-gasthof.de/,Yes
N/A,N/A,Schleswig-Holstein,19.15,19m,53.6427379,10.2403911,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.16,19m,53.6427402,10.2405957,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.16,19m,53.6429888,10.2403831,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.18,19m,53.6429911,10.2405877,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.21,19m,53.5887091,9.7075799,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.21,19m,53.5888161,9.7076506,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.22,19m,53.5887211,9.707528,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.22,19m,53.588554,9.7074472,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.22,19m,53.5884886,9.707404,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.22,19m,53.58856,9.7074216,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.23,19m,53.5886435,9.7072959,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.23,19m,53.5888647,9.707442,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.24,19m,53.5885467,9.707154,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.24,19m,53.5886592,9.7072283,N/A,unknown,N/A,N/A,Yes
Naturfreundehaus Maschen Johann-Simonis-Haus,Seevetal,Niedersachsen,19.29,19m,53.3843474,10.0584676,"Rahlande, 32-40, 21220, Seevetal",hostel,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.35,19m,53.7241458,9.9365894,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.36,19m,53.7241299,9.935575,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.36,19m,53.7241765,9.9359227,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.36,19m,53.7241142,9.9359145,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.36,19m,53.7242037,9.936597,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.37,19m,53.7242881,9.9359704,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.37,19m,53.7243162,9.9366118,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.38,19m,53.7243053,9.9355981,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.38,19m,53.7243454,9.935978,N/A,unknown,N/A,N/A,Yes
Senator Marina,Wedel,Schleswig-Holstein,19.39,19m,53.571624,9.7003944,"Hafenstraße, 28, 22880, Wedel",hotel,N/A,N/A,Yes
Hotel Diamant,Wedel,Schleswig-Holstein,19.56,19m,53.5821801,9.7002708,"Schulstraße, 2-4, 22880, Wedel",hotel,3,https://hoteldiamant.de/,Yes
N/A,N/A,Schleswig-Holstein,19.67,19m,53.7301803,9.9964973,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.67,19m,53.7301875,9.9967027,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.69,19m,53.7303235,9.9966242,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.69,19m,53.7303638,9.9964916,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.69,19m,53.7303258,9.9966889,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.69,19m,53.7303634,9.996479,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.69,19m,53.7303683,9.9966198,N/A,unknown,N/A,N/A,Yes
Hotel Freihof am Roland,Wedel,Schleswig-Holstein,19.74,19m,53.5835079,9.6979009,"Am Marktplatz, 6-8, 22880, Wedel",hotel,N/A,https://www.freihof-wedel.de/,Yes
N/A,N/A,Niedersachsen,19.77,19m,53.4514017,9.7473821,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.78,19m,53.4512832,9.7473569,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.78,19m,53.4513303,9.7473669,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.78,19m,53.4514179,9.7471675,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.78,19m,53.7242276,9.9092189,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.79,19m,53.7242447,9.9090307,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.79,19m,53.7242746,9.9092227,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.79,19m,53.7242739,9.9092309,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.79,19m,53.7243427,9.9092404,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.79,19m,53.451428,9.7470339,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.8,19m,53.4513095,9.7470086,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Schleswig-Holstein,19.8,19m,53.724359,9.9090603,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.84,19m,53.451721,9.745724,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.85,19m,53.4517845,9.745467,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.85,19m,53.4516204,9.7456539,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,19.86,19m,53.451684,9.7453969,N/A,unknown,N/A,N/A,Yes
Frederikspark,N/A,Schleswig-Holstein,20.12,20m,53.7342443,9.989119,N/A,hotel,N/A,N/A,Yes
Zum Bornbruch,N/A,Schleswig-Holstein,20.12,20m,53.5124927,10.2890625,N/A,hotel,N/A,N/A,Yes
Hotel Böttchers Gasthaus,Rosengarten,Niedersachsen,20.31,20m,53.379933,9.8958377,"Bremer Straße, 44, 21224, Rosengarten",hotel,N/A,https://www.boettchers-gasthaus.de/,Yes
N/A,N/A,Niedersachsen,20.35,20m,53.4679879,9.7200576,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,20.35,20m,53.4680924,9.7201088,N/A,unknown,N/A,N/A,Yes
N/A,N/A,Niedersachsen,20.38,20m,53.4682135,9.7194116,N/A,unknown,N/A,N/A,Yes
